age,age_cat,coninc,coninc_cat,coninc_log,decrease_imm,degree,hs_or_college,letin1a,othlang,partyid,president,race,sex,year,vstrat,vpsu,wtsscomp
40,40-49,,,,,No degree,HS or less,,,Independent,Trump,,Female,2021,2657.0,3285.0,2.733869907
31,30-39,21840.0,20K-30K,9.991498429858842,Decrease,College,Some college,Reduced a little,,Republican,Trump,,Female,2021,2657.0,1131.0,0.710635008
,,,,,Increase or stay the same,College,Some college,Increased a little,,Republican,Trump,,Female,2021,2657.0,3772.0,0.648189434
29,18-29,30240.0,30K-40K,10.31692083029347,Increase or stay the same,College,Some college,Increased a lot,,Democrat,Trump,,Female,2021,2657.0,3570.0,1.398532981
33,30-39,67200.0,60K-80K,11.115428526511241,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Republican,Trump,,Female,2021,2657.0,2976.0,1.11300993
55,50-59,45360.0,40K-60K,10.722385938401633,,HS or assoc,HS or less,,,Republican,Trump,,Female,2021,2657.0,3130.0,0.951326261
39,30-39,7560.0,<20K,8.930626469173578,Increase or stay the same,HS or assoc,Some college,Remain the same,,Independent,Trump,,Female,2021,2657.0,3651.0,1.245243599
45,40-49,36960.0,30K-40K,10.51759152575562,,HS or assoc,HS or less,,,Democrat,Trump,,Male,2021,2657.0,1319.0,2.063588495
54,50-59,9240.0,<20K,9.131297164635729,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Democrat,Trump,,Male,2021,2657.0,4076.0,0.660546707
70,70+,36960.0,30K-40K,10.51759152575562,Decrease,College,Some college,Reduced a lot,,Republican,Trump,,Male,2021,2657.0,3109.0,0.612363512
28,18-29,,,,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Republican,Trump,,Female,2021,2657.0,3629.0,1.622191916
,,94080.0,80K-100K,11.451900763132453,Decrease,College,Some college,Reduced a little,,Republican,Trump,,Female,2021,2657.0,3263.0,0.857658192
57,50-59,3024.0,<20K,8.014335737299424,Decrease,HS or assoc,Some college,Reduced a lot,,Independent,Trump,,Female,2021,2657.0,2406.0,0.591184593
51,50-59,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Remain the same,,Independent,Trump,,Male,2021,2657.0,3488.0,0.909899549
73,70+,25200.0,20K-30K,10.134599273499514,Increase or stay the same,College,Some college,Increased a little,,Democrat,Trump,,Female,2021,2657.0,2822.0,0.27598522
52,50-59,45360.0,40K-60K,10.722385938401633,,College,Some college,,,Democrat,Trump,,Female,2021,2657.0,3358.0,0.273387536
74,70+,36960.0,30K-40K,10.51759152575562,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,1149.0,0.27598522
29,18-29,80640.0,80K-100K,11.297750083305196,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,2512.0,0.833347572
56,50-59,80640.0,80K-100K,11.297750083305196,Decrease,College,Some college,Reduced a little,,Republican,Trump,,Female,2021,2657.0,1494.0,0.546775072
55,50-59,94080.0,80K-100K,11.451900763132453,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Female,2021,2657.0,3024.0,0.951326261
63,60-69,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Remain the same,,Republican,Trump,,Male,2021,2657.0,4042.0,0.606599699
68,60-69,168736.297,160K+,12.036092402474674,,College,Some college,,,Republican,Trump,,Male,2021,2657.0,1848.0,0.918545267
37,30-39,7560.0,<20K,8.930626469173578,,College,Some college,,,Democrat,Trump,,Male,2021,2657.0,3424.0,0.824294082
45,40-49,107520.0,100K-160K,11.585432155756976,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Republican,Trump,,Female,2021,2657.0,3389.0,2.770914238
37,30-39,94080.0,80K-100K,11.451900763132453,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,3324.0,0.571772128
77,70+,80640.0,80K-100K,11.297750083305196,,College,Some college,,,Democrat,Trump,,Female,2021,2657.0,2791.0,0.27598522
,,15960.0,<20K,9.6778408710038,Increase or stay the same,HS or assoc,HS or less,Increased a little,,Republican,Trump,,Female,2021,2657.0,4198.0,1.11300993
69,60-69,45360.0,40K-60K,10.722385938401633,,HS or assoc,HS or less,,,Republican,Trump,,Male,2021,2657.0,1932.0,1.192024998
36,30-39,94080.0,80K-100K,11.451900763132453,Increase or stay the same,College,Some college,Remain the same,,Democrat,Trump,,Female,2021,2657.0,1739.0,0.571772128
34,30-39,12600.0,<20K,9.441452092939569,Increase or stay the same,HS or assoc,Some college,Remain the same,,Democrat,Trump,,Female,2021,2657.0,3532.0,0.691660001
,,45360.0,40K-60K,10.722385938401633,Increase or stay the same,HS or assoc,HS or less,Increased a little,,Independent,Trump,,Male,2021,2657.0,1025.0,1.311736452
26,18-29,18480.0,<20K,9.824444345195674,Increase or stay the same,College,Some college,Increased a lot,,Democrat,Trump,,Female,2021,2657.0,1644.0,1.035737718
82,70+,107520.0,100K-160K,11.585432155756976,Increase or stay the same,HS or assoc,Some college,Increased a lot,,Republican,Trump,,Male,2021,2657.0,1890.0,1.159619794
33,30-39,36960.0,30K-40K,10.51759152575562,Decrease,HS or assoc,Some college,Reduced a lot,,Republican,Trump,,Female,2021,2657.0,4029.0,1.11300993
60,60-69,45360.0,40K-60K,10.722385938401633,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,4060.0,0.546775072
64,60-69,10920.0,<20K,9.298351249298896,Decrease,HS or assoc,HS or less,Reduced a lot,,Republican,Trump,,Male,2021,2657.0,2692.0,0.660546707
81,70+,,,,,HS or assoc,HS or less,,,Independent,Trump,,Female,2021,2657.0,1788.0,0.537232012
42,40-49,21840.0,20K-30K,9.991498429858842,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,2615.0,0.318516768
19,18-29,30240.0,30K-40K,10.31692083029347,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Independent,Trump,,Female,2021,2657.0,2462.0,4.537300263
,,,,,Decrease,College,Some college,Reduced a little,,Independent,Trump,,,2021,2657.0,2929.0,0.571772128
74,70+,18480.0,<20K,9.824444345195674,,College,Some college,,,Republican,Trump,,Male,2021,2657.0,3741.0,0.342558374
62,60-69,30240.0,30K-40K,10.31692083029347,Increase or stay the same,College,Some college,Remain the same,,Republican,Trump,,Female,2021,2657.0,3757.0,0.273387536
40,40-49,7560.0,<20K,8.930626469173578,,College,Some college,,,Independent,Trump,,Male,2021,2657.0,2793.0,1.191017882
46,40-49,94080.0,80K-100K,11.451900763132453,,College,Some college,,,Democrat,Trump,,Female,2021,2657.0,1258.0,0.569386305
33,30-39,36960.0,30K-40K,10.51759152575562,,College,Some college,,,Independent,Trump,,Male,2021,2657.0,1417.0,0.621489309
62,60-69,80640.0,80K-100K,11.297750083305196,Increase or stay the same,HS or assoc,HS or less,Increased a little,,Republican,Trump,,Male,2021,2657.0,1724.0,1.180805177
54,50-59,168736.297,160K+,12.036092402474674,Decrease,College,Some college,Reduced a lot,,Independent,Trump,,Male,2021,2657.0,4095.0,0.804545686
53,50-59,168736.297,160K+,12.036092402474674,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Republican,Trump,,Male,2021,2657.0,2359.0,1.180805177
33,30-39,,,,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Republican,Trump,,Female,2021,2657.0,1196.0,1.11300993
72,70+,107520.0,100K-160K,11.585432155756976,,College,Some college,,,Democrat,Trump,,Female,2021,2657.0,3268.0,0.493356145
35,30-39,80640.0,80K-100K,11.297750083305196,,HS or assoc,HS or less,,,Democrat,Trump,,Female,2021,2657.0,1097.0,1.245243599
51,50-59,25200.0,20K-30K,10.134599273499514,Increase or stay the same,HS or assoc,Some college,Remain the same,,Democrat,Trump,,Female,2021,2657.0,1466.0,1.401671826
34,30-39,94080.0,80K-100K,11.451900763132453,Decrease,College,Some college,Reduced a little,,Republican,Trump,,Male,2021,2657.0,1636.0,0.794011921
73,70+,15960.0,<20K,9.6778408710038,Increase or stay the same,HS or assoc,HS or less,Increased a little,,Democrat,Trump,,Male,2021,2657.0,2250.0,1.192024998
53,50-59,67200.0,60K-80K,11.115428526511241,Decrease,College,Some college,Reduced a little,,Republican,Trump,,Female,2021,2657.0,1219.0,0.820162608
75,70+,36960.0,30K-40K,10.51759152575562,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Female,2021,2657.0,3911.0,0.537232012
36,30-39,45360.0,40K-60K,10.722385938401633,,HS or assoc,HS or less,,,Republican,Trump,,Female,2021,2657.0,2520.0,0.974677537
27,18-29,36960.0,30K-40K,10.51759152575562,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Democrat,Trump,,Male,2021,2657.0,2655.0,4.505430249
23,18-29,,,,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Independent,Trump,,Female,2021,2657.0,2391.0,0.710287473
51,50-59,67200.0,60K-80K,11.115428526511241,Decrease,No degree,HS or less,Reduced a little,,Independent,Trump,,Female,2021,2657.0,3605.0,2.425847245
29,18-29,67200.0,60K-80K,11.115428526511241,Increase or stay the same,College,Some college,Increased a little,,Democrat,Trump,,Male,2021,2657.0,1609.0,1.20139377
31,30-39,21840.0,20K-30K,9.991498429858842,,HS or assoc,Some college,,,Independent,Trump,,Female,2021,2657.0,2537.0,1.236423861
39,30-39,55440.0,40K-60K,10.923056633863785,Increase or stay the same,HS or assoc,HS or less,Increased a little,,Independent,Trump,,Male,2021,2657.0,2763.0,1.38149018
48,40-49,107520.0,100K-160K,11.585432155756976,,HS or assoc,Some college,,,Republican,Trump,,Male,2021,2657.0,2688.0,2.308757806
66,60-69,,,,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Independent,Trump,,Male,2021,2657.0,2126.0,0.666823115
63,60-69,45360.0,40K-60K,10.722385938401633,Increase or stay the same,College,Some college,Increased a little,,Independent,Trump,,Female,2021,2657.0,4086.0,0.273387536
59,50-59,55440.0,40K-60K,10.923056633863785,Increase or stay the same,College,Some college,Remain the same,,Independent,Trump,,Female,2021,2657.0,2864.0,0.648189434
69,60-69,9240.0,<20K,9.131297164635729,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Female,2021,2657.0,2574.0,0.537232012
,,25200.0,20K-30K,10.134599273499514,Decrease,HS or assoc,HS or less,Reduced a little,,Independent,Trump,,,2021,2657.0,2909.0,0.688773925
60,60-69,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Remain the same,,Republican,Trump,,Female,2021,2657.0,1961.0,0.488712478
81,70+,45360.0,40K-60K,10.722385938401633,Increase or stay the same,College,Some college,Remain the same,,Democrat,Trump,,Male,2021,2657.0,1505.0,0.612363512
,,168736.297,160K+,12.036092402474674,Decrease,No degree,HS or less,Reduced a lot,,Republican,Trump,,Female,2021,2657.0,3976.0,2.130926746
45,40-49,55440.0,40K-60K,10.923056633863785,Decrease,HS or assoc,Some college,Reduced a little,,Independent,Trump,,Female,2021,2657.0,2640.0,1.662548543
,,45360.0,40K-60K,10.722385938401633,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Male,2021,2657.0,3445.0,1.787712001
57,50-59,168736.297,160K+,12.036092402474674,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,3716.0,0.977424955
43,40-49,67200.0,60K-80K,11.115428526511241,,College,Some college,,,Democrat,Trump,,Female,2021,2657.0,3273.0,1.038791816
37,30-39,,,,,No degree,HS or less,,,,Trump,,Female,2021,2657.0,3666.0,2.11688382
42,40-49,,,,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Democrat,Trump,,Female,2021,2657.0,4157.0,2.022109071
48,40-49,168736.297,160K+,12.036092402474674,,College,Some college,,,Republican,Trump,,Male,2021,2657.0,3503.0,1.289369173
22,18-29,5040.0,<20K,8.525161361065415,Decrease,HS or assoc,HS or less,Reduced a little,,Democrat,Trump,,Female,2021,2657.0,3047.0,3.973373935
37,30-39,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Remain the same,,Democrat,Trump,,Female,2021,2657.0,3509.0,0.952757944
48,40-49,336.0,<20K,5.817111159963204,,HS or assoc,HS or less,,,Independent,Trump,,Female,2021,2657.0,3410.0,0.688773925
37,30-39,45360.0,40K-60K,10.722385938401633,Increase or stay the same,HS or assoc,Some college,Remain the same,,Democrat,Trump,,Female,2021,2657.0,1495.0,1.11300993
67,60-69,7560.0,<20K,8.930626469173578,,HS or assoc,HS or less,,,Democrat,Trump,,Female,2021,2657.0,3943.0,0.96036561
38,30-39,,,,Increase or stay the same,No degree,HS or less,Increased a little,,Independent,Trump,,Male,2021,2657.0,1037.0,2.348499692
88,70+,67200.0,60K-80K,11.115428526511241,Decrease,HS or assoc,HS or less,Reduced a little,,Democrat,Trump,,Female,2021,2657.0,1950.0,3.119911862
67,60-69,67200.0,60K-80K,11.115428526511241,Increase or stay the same,College,Some college,Remain the same,,Democrat,Trump,,Male,2021,2657.0,2165.0,0.804382256
55,50-59,67200.0,60K-80K,11.115428526511241,,College,Some college,,,Independent,Trump,,Female,2021,2657.0,2964.0,0.855943979
54,50-59,67200.0,60K-80K,11.115428526511241,,HS or assoc,HS or less,,,Democrat,Trump,,Female,2021,2657.0,1175.0,1.24963351
72,70+,30240.0,30K-40K,10.31692083029347,Increase or stay the same,HS or assoc,Some college,Remain the same,,Democrat,Trump,,Male,2021,2657.0,3696.0,1.192024998
49,40-49,10920.0,<20K,9.298351249298896,,HS or assoc,HS or less,,,Republican,Trump,,Male,2021,2657.0,3057.0,1.204741184
63,60-69,30240.0,30K-40K,10.31692083029347,,HS or assoc,Some college,,,Republican,Trump,,Female,2021,2657.0,3064.0,1.064350735
63,60-69,94080.0,80K-100K,11.451900763132453,Decrease,College,Some college,Reduced a lot,,Republican,Trump,,Female,2021,2657.0,1565.0,0.488712478
,,,,,Increase or stay the same,No degree,HS or less,Remain the same,,Democrat,Trump,,,2021,2657.0,3182.0,2.026413492
50,50-59,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Remain the same,,Republican,Trump,,Male,2021,2657.0,2684.0,0.790698763
66,60-69,15960.0,<20K,9.6778408710038,,HS or assoc,HS or less,,,Democrat,Trump,,Male,2021,2657.0,2225.0,0.666823115
39,30-39,,,,Increase or stay the same,No degree,HS or less,Remain the same,,Independent,Trump,,Female,2021,2657.0,1774.0,2.024673153
75,70+,55440.0,40K-60K,10.923056633863785,Increase or stay the same,College,Some college,Increased a little,,Republican,Trump,,Male,2021,2657.0,1255.0,0.342558374
61,60-69,336.0,<20K,5.817111159963204,,College,Some college,,,Republican,Trump,,Female,2021,2657.0,3149.0,0.376055282
19,18-29,,,,Increase or stay the same,No degree,HS or less,Increased a little,,Independent,Trump,,Male,2021,2657.0,1245.0,5.744341349
42,40-49,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Increased a little,,Independent,Trump,,Female,2021,2657.0,2504.0,0.747928693
47,40-49,,,,,No degree,HS or less,,,Independent,Trump,,Female,2021,2657.0,2376.0,1.420617831
43,40-49,67200.0,60K-80K,11.115428526511241,Decrease,College,Some college,Reduced a little,,Republican,Trump,,Male,2021,2657.0,1264.0,0.618896033
24,18-29,7560.0,<20K,8.930626469173578,,HS or assoc,HS or less,,,Democrat,Trump,,Female,2021,2657.0,2824.0,1.589349574
46,40-49,10920.0,<20K,9.298351249298896,Decrease,HS or assoc,HS or less,Reduced a little,,Democrat,Trump,,Female,2021,2657.0,3775.0,1.085926103
77,70+,67200.0,60K-80K,11.115428526511241,,HS or assoc,Some college,,,Republican,Trump,,Female,2021,2657.0,1039.0,0.96036561
40,40-49,80640.0,80K-100K,11.297750083305196,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Female,2021,2657.0,2496.0,0.974677537
33,30-39,14280.0,<20K,9.566615235893575,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Democrat,Trump,,Male,2021,2657.0,3777.0,1.209789248
75,70+,45360.0,40K-60K,10.722385938401633,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Democrat,Trump,,Male,2021,2657.0,3178.0,1.192024998
62,60-69,36960.0,30K-40K,10.51759152575562,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Male,2021,2657.0,1611.0,1.034046733
53,50-59,30240.0,30K-40K,10.31692083029347,,College,Some college,,,Democrat,Trump,,Female,2021,2657.0,1980.0,0.546775072
35,30-39,336.0,<20K,5.817111159963204,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Independent,Trump,,Female,2021,2657.0,3524.0,0.974677537
23,18-29,1344.0,<20K,7.203405521083095,,No degree,HS or less,,,Democrat,Trump,,Male,2021,2657.0,3563.0,5.079320675
28,18-29,30240.0,30K-40K,10.31692083029347,Decrease,College,Some college,Reduced a little,,Independent,Trump,,Male,2021,2657.0,3979.0,2.533565541
35,30-39,15960.0,<20K,9.6778408710038,,HS or assoc,HS or less,,,Independent,Trump,,Female,2021,2657.0,2274.0,1.090476312
,,21840.0,20K-30K,9.991498429858842,Increase or stay the same,HS or assoc,Some college,Remain the same,,Democrat,Trump,,Female,2021,2657.0,3121.0,0.833089007
63,60-69,94080.0,80K-100K,11.451900763132453,Decrease,HS or assoc,Some college,Reduced a little,,Independent,Trump,,Female,2021,2657.0,4114.0,1.411670321
26,18-29,94080.0,80K-100K,11.451900763132453,Increase or stay the same,College,Some college,Remain the same,,Republican,Trump,,Male,2021,2657.0,2811.0,1.013426216
48,40-49,45360.0,40K-60K,10.722385938401633,Decrease,College,Some college,Reduced a lot,,Republican,Trump,,Male,2021,2657.0,2847.0,0.928344049
64,60-69,55440.0,40K-60K,10.923056633863785,,HS or assoc,HS or less,,,Republican,Trump,,Male,2021,2657.0,2224.0,1.180805177
68,60-69,10920.0,<20K,9.298351249298896,Decrease,HS or assoc,HS or less,Reduced a little,,Republican,Trump,,Male,2021,2657.0,3172.0,0.583945834
,,55440.0,40K-60K,10.923056633863785,Decrease,HS or assoc,HS or less,Reduced a lot,,Republican,Trump,,Male,2021,2657.0,3811.0,0.660546707
24,18-29,,,,,HS or assoc,HS or less,,,Democrat,Trump,,Male,2021,2657.0,3319.0,2.252715124
48,40-49,55440.0,40K-60K,10.923056633863785,,HS or assoc,HS or less,,,Independent,Trump,,Male,2021,2657.0,3779.0,1.375725663
40,40-49,55440.0,40K-60K,10.923056633863785,Increase or stay the same,HS or assoc,HS or less,Remain the same,,Democrat,Trump,,Male,2021,2657.0,2695.0,1.109171821
,,30240.0,30K-40K,10.31692083029347,,No degree,HS or less,,,Independent,Trump,,Male,2021,2657.0,1442.0,2.887356841
74,70+,36960.0,30K-40K,10.51759152575562,Increase or stay the same,College,Some college,Remain the same,,,Trump,,Female,2021,2657.0,3505.0,0.241683913
34,30-39,45360.0,40K-60K,10.722385938401633,Increase or stay the same,HS or assoc,HS or less,Increased a little,,Independent,Trump,,Female,2021,2657.0,2742.0,0.974677537
43,40-49,30240.0,30K-40K,10.31692083029347,,HS or assoc,Some college,,,Independent,Trump,,Male,2021,2657.0,3375.0,1.204741184
44,40-49,107520.0,100K-160K,11.585432155756976,Increase or stay the same,College,Some college,Increased a lot,,Democrat,Trump,,Male,2021,2658.0,3942.0,0.657567953
45,40-49,168736.297,160K+,12.036092402474674,Increase or stay the same,College,Some college,Increased a lot,,Democrat,Trump,,Female,2021,2658.0,3730.0,0.628036836
65,60-69,18480.0,<20K,9.824444345195674,Increase or stay the same,HS or assoc,Some college,Remain the same,,Democrat,Trump,,Male,2021,2658.0,3055.0,2.186986496
